yr,holiday,workingday,atemp,hum,windspeed,season_fall,season_spring,season_summer,season_winter,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,weathersit_Clear_Few Clouds,weathersit_Light rain_Light snow_Thunderstorm,weathersit_Mist_cloudy,cnt
1,0,1,0.678508122,0.717652442,0.206403265,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.851587667
1,0,1,0.647842343,0.53470437,0.426913116,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.846985734
1,0,1,0.619631192,0.53813162,0.235893775,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.876323056
1,0,0,0.64035376,0.469151671,0.126957212,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.951679705
1,0,0,0.662746001,0.545415938,0.478229283,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.817648412
1,0,1,0.63872478,0.834190231,0.434600645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.498964565
1,0,1,0.658621702,0.787488946,0.197445819,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.696157386
1,0,1,0.663592651,0.796486375,0.164116698,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.602623102
1,0,1,0.692586132,0.736932648,0.310272531,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.776346065
1,0,1,0.719927007,0.76820874,0.243589551,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.772204326
1,0,0,0.739835742,0.753213368,0.364070808,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.749424758
1,0,0,0.738167383,0.716794859,0.397424667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.755752416
1,1,0,0.787883434,0.695372751,0.358976711,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.692705936
1,0,1,0.779603332,0.703941388,0.562820971,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.65819144
1,0,1,0.698399793,0.688946015,0.230764632,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.786125173
1,0,1,0.72491502,0.506855527,0.356416263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.841693511
1,0,1,0.694242678,0.776778406,0.443586953,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.472273355
1,0,0,0.639539927,0.564696144,0.338445709,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.931661298
1,0,0,0.651150183,0.50728329,0.333343366,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.876553152
1,0,1,0.655284984,0.500856555,0.541036545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.802577082
1,0,1,0.586514723,0.630676607,0.385888219,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.802922227
1,0,1,0.608041937,0.628534704,0.112835577,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.809134837
1,0,1,0.643679977,0.583118766,0.278223634,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.859641049
1,0,1,0.680985064,0.481148586,0.315399612,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.887482743
1,0,0,0.747279695,0.449442674,0.251293573,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.860101243
1,0,0,0.767166116,0.553555784,0.229511208,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.756557754
1,0,1,0.762183353,0.604541902,0.382049608,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.764150943
1,0,1,0.681002129,0.856897686,0.396136197,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.569489185
1,0,1,0.698384041,0.598542931,0.661526048,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.851242522
1,0,1,0.715797457,0.58568946,0.476922259,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.844569719
1,0,1,0.68346857,0.606255013,0.317943568,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.879314312
1,0,0,0.676845014,0.51842365,0.29743112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8835711
1,0,0,0.647004882,0.615681234,0.252565551,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.800276116
1,0,1,0.611389156,0.799914653,0.314086403,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.584100322
1,0,1,0.755582112,0.709511568,0.258983164,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.782673723
1,0,1,0.842587498,0.608825707,0.188467757,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.712034054
1,0,1,0.884023447,0.58397635,0.198723981,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.676829268
1,0,1,0.846717047,0.589974293,0.330776733,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.667395306
1,0,0,0.753088105,0.549699743,0.324342628,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.85549931
1,0,0,0.781259878,0.49271671,0.253845775,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.790266912
1,0,1,0.754728899,0.51842365,0.573093687,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7773815
1,0,1,0.676839763,0.383889974,0.670520602,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.853658537
1,0,1,0.737336485,0.370179949,0.514116791,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.841348366
1,0,1,0.782911172,0.434447301,0.307703837,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.788886332
1,0,1,0.928746234,0.502570694,0.294854179,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.625977911
1,0,0,0.798657542,0.618251928,0.285894672,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.651748734
1,0,0,0.881512376,0.533419023,0.301269731,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.633801197
1,0,1,0.817730129,0.45972545,0.356391524,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.713874827
1,0,1,0.818533461,0.505997943,0.214082548,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.76369075
1,1,0,0.857501657,0.553984576,0.232044856,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.849171652
1,0,1,0.895607451,0.47086581,0.353839322,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.715485504
1,0,1,0.884011633,0.463581491,0.255117753,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.711573861
1,0,0,0.952767455,0.505997943,0.291013507,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.554302807
1,0,0,0.933711932,0.589974293,0.212829124,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.534974689
1,0,1,0.75474465,0.702656041,0.326927815,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.753221353
1,0,1,0.768844976,0.686375321,0.26665214,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.721122872
1,0,1,0.749778952,0.651242159,0.266643893,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.833179936
1,0,1,0.755570298,0.544558355,0.256422716,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.85411873
1,0,1,0.772962712,0.499571208,0.12051486,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.860216291
1,0,0,0.770480519,0.718937789,0.250040149,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.799240681
1,0,0,0.82187543,0.738217995,0.29743112,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.691325357
1,0,1,0.846722298,0.663239075,0.292318469,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.783248965
1,0,1,0.888146433,0.520136761,0.189739735,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.778186838
1,0,1,0.87488882,0.593401542,0.237182245,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.654739991
1,0,1,0.83427458,0.617395373,0.294878918,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.755752416
1,0,1,0.700888549,0.868038046,0.384634795,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.672802577
1,0,0,0.618044216,0.889888946,0.393567502,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.510469397
1,0,0,0.714146162,0.784061697,0.147461002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.84997699
1,0,1,0.801950943,0.713796401,0.239740632,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.798895536
1,0,1,0.823521474,0.673521851,0.389761876,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.870915785
1,0,1,0.75474465,0.462724936,0.293582201,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.937758859
1,0,1,0.866592967,0.613539332,0.540995313,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.786815462
1,0,1,0.85996941,0.611396401,0.269239388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.79176254
1,0,0,0.811909905,0.630676607,0.278223634,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.766566958
1,0,0,0.772962712,0.641388175,0.30511865,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.756442706
1,0,1,0.795348389,0.687660668,0.270527858,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.814887253
1,0,1,0.766350969,0.724079177,0.294870672,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.827657616
1,0,1,0.772142315,0.696658098,0.244886267,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.869535205
1,0,1,0.824358935,0.678234447,0.220508408,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.832834791
1,0,1,0.845071003,0.66066838,0.398704891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.822940635
1,0,0,0.882349837,0.630676607,0.484601542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.782558675
1,0,0,0.855850362,0.670951157,0.5525565,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.626092959
1,0,1,0.828504237,0.672665296,0.220508408,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.804302807
1,0,1,0.81193222,0.723650386,0.194850324,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.83421537
1,0,1,0.825184583,0.691945501,0.182052206,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.864242982
1,0,1,0.814409162,0.637960925,0.275646694,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.835710999
1,0,1,0.772974525,0.736075064,0.446163894,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.663138518
1,0,0,0.734022082,0.753642159,0.379505652,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.722158306
1,0,0,0.742307434,0.545415938,0.206403265,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.750345145
1,0,1,0.765508258,0.560840103,0.234646535,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.789346526
1,0,1,0.784574281,0.706084319,0.302566447,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.777956742
1,0,1,0.754722336,0.637103342,0.303830179,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.842728946
1,0,1,0.755576861,0.533847815,0.246158245,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.872411413
1,0,1,0.2143932,0.586974807,0.430786773,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.81983433
1,0,0,0.707512105,0.62039383,0.320520509,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.902323976
1,0,0,0.688456583,0.73179126,0.132059555,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.520823746
1,0,1,0.678497621,0.754927506,0.221796878,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.748734468
1,0,1,0.685136929,0.692802057,0.103859165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.803497469
1,0,1,0.712477803,0.696229306,0.098731053,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.845950299
1,0,1,0.732369474,0.653812853,0.128237024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.890819144
1,0,1,0.745616587,0.632390746,0.102570694,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.869765301
1,0,0,0.708332502,0.733076607,0.457698281,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.69385642
1,0,0,0.678535687,0.869751157,0.425641138,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.60204786
1,0,1,0.755576861,0.751071465,0.219228184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.793258168
1,0,1,0.77049102,0.637532134,0.347440263,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.807409112
1,0,1,0.730695865,0.567694602,0.185890816,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.882995858
1,0,1,0.753071041,0.607112596,0.112818466,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.884836631
1,0,1,0.801141047,0.604113111,0.301277977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.843074091
1,0,0,0.818538712,0.656383548,0.187179287,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.703865624
1,0,0,0.748110593,0.838046272,0.085923657,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.665899678
1,1,0,0.764687861,0.813195887,0.265382223,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.691670502
1,0,1,0.797843708,0.776349614,0.441026505,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.787160607
1,0,1,0.826846379,0.762210797,0.341014403,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.815692591
1,0,1,0.75641826,0.833333676,0.247446716,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.711113668
1,0,1,0.758879451,0.757069409,0.30769559,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.860791532
1,0,0,0.698389292,0.821765553,0.533349015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.684997699
1,0,0,0.656127695,0.562982005,0.416648645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.943971468
1,0,1,0.638707716,0.517994859,0.487188791,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.863207547
1,0,1,0.623793557,0.53470437,0.143612908,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.891049241
1,0,1,0.644510875,0.593401542,0.225645797,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.902899218
1,0,1,0.656958593,0.655098201,0.124371613,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.895306029
1,0,1,0.676024617,0.69151671,0.16795737,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.918890934
1,0,0,0.665240007,0.515852956,0.464115894,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0.635388062,0.586118252,0.139755949,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.84111827
1,0,1,0.622163264,0.75535527,0.266662447,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.787735849
1,0,1,0.637937199,0.897172237,0.691022742,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.466060746
1,0,1,0.605563682,0.551842674,0.397432913,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.870800736
1,0,1,0.594784324,0.635817995,0.197445819,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.88564197
1,0,1,0.646999631,0.687660668,0.271789529,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.937068569
1,0,0,0.697558394,0.664953213,0.538459604,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.963299586
1,0,0,0.577380096,0.480291003,0.414096443,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.907156006
1,0,1,0.555826629,0.506855527,0.247411669,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.852968247
1,0,1,0.610518879,0.586118252,0.441026505,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.864703175
1,0,1,0.679345583,0.648671465,0.457681788,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.887137598
1,0,1,0.694259742,0.710368123,0.230791432,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.848021169
1,0,1,0.665234757,0.709511568,0.292301977,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.850552232
1,0,0,0.592295568,0.558269409,0.423055951,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.981707317
1,0,0,0.57571305,0.599828278,0.232061349,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.790036815
1,0,1,0.568279598,0.667523907,0.141035967,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.777266452
1,0,1,0.608095755,0.896315681,0.169219041,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.531178095
1,0,1,0.682653423,0.816195373,0.091026,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.868614818
1,0,1,0.694259742,0.743359383,0.196165595,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.840543028
1,0,1,0.657784241,0.645244216,0.173084452,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.935803037
1,0,0,0.603091991,0.682948072,0.506385968,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.913828808
1,0,0,0.447271714,0.728362982,0.244851221,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.401288541
1,1,0,0.404998304,0.729648329,0.344871568,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.627703636
1,0,1,0.471291622,0.783205141,0.346151793,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.7328578
1,0,1,0.556652277,0.648671465,0.341041204,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.882305568
1,0,1,0.462175372,0.476434961,0.328208039,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.868384722
1,0,1,0.464674629,0.554413368,0.438492857,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.835250805
1,0,0,0.409970565,0.508568638,0.255117753,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.815347446
1,0,0,0.563296835,0.658526478,0.528211626,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.761274735
1,0,1,0.603917638,0.727506427,0.56413418,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.673377819
1,0,1,0.501133067,0.574121337,0.329496509,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.864242982
1,0,1,0.487037992,0.712511054,0.162819981,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.855844455
1,0,1,0.569099994,0.748928535,0.442296421,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.861366774
1,0,1,0.602271594,0.838046272,0.232053102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.621491026
1,0,0,0.516879436,0.589117738,0.196147041,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.928209848
1,0,0,0.495335158,0.524421594,0.296167388,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.782558675
1,0,1,0.53013705,0.584404113,0.121820442,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.809479982
1,0,1,0.592306069,0.659811825,0.148749473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.856419696
1,0,1,0.629607218,0.654241645,0.103876482,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.882535665
1,0,1,0.591497486,0.8230509,0.210243937,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.844109526
1,0,1,0.582390424,0.829905398,0.226926021,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.853888633
1,0,0,0.572392083,0.740359897,0.439729788,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.900828348
1,0,0,0.510223064,0.714224165,0.77435276,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.510469397
1,0,1,0.472982296,0.904884319,0.692286474,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
